Game Number,Score,Tiles Closed,Rolls,Moves
254,17,6,"[(2, 4), (3, 5), (3, 2), (3, 6), (4, 5)]","[(1, 2, 3), (8,), (5,), (9,)]"
255,22,6,"[(2, 3), (6, 5), (5, 2), (5, 5)]","[(1, 4), (2, 3, 6), (7,)]"
256,42,2,"[(2, 1), (1, 1)]","[(1, 2)]"
257,37,3,"[(1, 1), (5, 1), (3, 2)]","[(2,), (1, 5)]"
258,29,5,"[(3, 1), (2, 6), (3, 1), (6, 5)]","[(1, 3), (2, 6), (4,)]"
259,31,4,"[(1, 6), (4, 3), (1, 1)]","[(1, 2, 4), (7,)]"
260,28,5,"[(6, 2), (3, 6), (1, 2)]","[(1, 2, 5), (3, 6)]"
261,35,4,"[(5, 5), (2, 1)]","[(1, 2, 3, 4)]"
262,13,7,"[(3, 4), (4, 4), (5, 4), (4, 4), (6, 5)]","[(1, 2, 4), (3, 5), (9,), (8,)]"
263,20,6,"[(2, 6), (3, 3), (6, 5), (1, 5)]","[(1, 2, 5), (6,), (3, 8)]"
264,26,5,"[(2, 1), (5, 2), (6, 3), (3, 1)]","[(1, 2), (3, 4), (9,)]"
265,17,7,"[(5, 5), (2, 4), (6, 6), (4, 6)]","[(1, 2, 3, 4), (6,), (5, 7)]"
266,24,6,"[(6, 3), (1, 2), (3, 6), (1, 3)]","[(1, 2, 6), (3,), (4, 5)]"
267,35,4,"[(6, 4), (2, 1)]","[(1, 2, 3, 4)]"
268,40,2,"[(4, 1), (1, 3)]","[(1, 4)]"
269,15,7,"[(2, 6), (2, 1), (5, 5), (3, 6), (1, 1)]","[(1, 2, 5), (3,), (4, 6), (9,)]"
270,11,7,"[(4, 4), (1, 3), (2, 5), (1, 5), (5, 4), (3, 3)]","[(1, 2, 5), (4,), (7,), (6,), (9,)]"
271,26,5,"[(2, 5), (2, 1), (5, 4), (2, 1)]","[(1, 2, 4), (3,), (9,)]"
272,20,6,"[(3, 5), (1, 5), (3, 1), (3, 4), (4, 2)]","[(1, 2, 5), (6,), (4,), (7,)]"
273,32,4,"[(2, 1), (4, 6), (4, 3)]","[(1, 2), (3, 7)]"
274,37,3,"[(3, 5), (2, 3)]","[(1, 2, 5)]"
275,24,6,"[(1, 1), (3, 2), (3, 3), (4, 4), (5, 6)]","[(2,), (1, 4), (6,), (3, 5)]"
276,24,6,"[(6, 6), (6, 3), (1, 3)]","[(1, 2, 3, 6), (4, 5)]"
277,31,4,"[(3, 3), (3, 5), (2, 1)]","[(1, 2, 3), (8,)]"
278,20,6,"[(3, 5), (6, 3), (3, 5), (2, 6)]","[(1, 2, 5), (3, 6), (8,)]"
279,20,6,"[(3, 5), (3, 5), (4, 5), (4, 6)]","[(1, 2, 5), (8,), (3, 6)]"
280,15,7,"[(2, 5), (3, 4), (5, 3), (2, 6), (6, 2)]","[(1, 2, 4), (7,), (3, 5), (8,)]"
281,34,4,"[(1, 3), (4, 3), (4, 1)]","[(1, 3), (2, 5)]"
282,16,7,"[(5, 2), (4, 4), (3, 5), (2, 4), (4, 6)]","[(1, 2, 4), (3, 5), (8,), (6,)]"
283,20,6,"[(2, 1), (5, 4), (6, 2), (3, 2), (1, 5)]","[(1, 2), (3, 6), (8,), (5,)]"
284,33,4,"[(2, 3), (2, 5), (4, 1)]","[(1, 4), (2, 5)]"
285,21,6,"[(1, 1), (4, 6), (2, 3), (2, 5), (4, 3)]","[(2,), (1, 3, 6), (5,), (7,)]"
286,20,6,"[(5, 2), (3, 3), (1, 4), (3, 4), (3, 3)]","[(1, 2, 4), (6,), (5,), (7,)]"
287,34,4,"[(6, 5), (2, 3)]","[(1, 2, 3, 5)]"
288,0,9,"[(3, 6), (6, 4), (6, 2), (3, 6), (3, 6)]","[(1, 2, 6), (3, 7), (8,), (4, 5), (9,)]"
289,21,6,"[(2, 2), (6, 4), (5, 5), (4, 2)]","[(1, 3), (2, 8), (4, 6)]"
290,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
291,24,6,"[(2, 3), (1, 5), (5, 5), (1, 4)]","[(1, 4), (6,), (2, 3, 5)]"
292,37,3,"[(6, 2), (1, 1)]","[(1, 2, 5)]"
293,23,6,"[(1, 5), (1, 4), (5, 6), (5, 5)]","[(1, 2, 3), (5,), (4, 7)]"
294,17,7,"[(2, 6), (4, 5), (6, 5), (3, 1)]","[(1, 2, 5), (3, 6), (4, 7)]"
295,17,7,"[(5, 5), (1, 5), (6, 1), (2, 3), (3, 3)]","[(1, 2, 3, 4), (6,), (7,), (5,)]"
296,5,8,"[(4, 6), (3, 4), (6, 3), (2, 6), (4, 2), (6, 6)]","[(1, 2, 3, 4), (7,), (9,), (8,), (6,)]"
297,19,6,"[(6, 4), (3, 6), (6, 1), (3, 4)]","[(1, 2, 3, 4), (9,), (7,)]"
298,23,6,"[(5, 2), (2, 3), (6, 4), (5, 6)]","[(1, 2, 4), (5,), (3, 7)]"
299,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
300,23,5,"[(5, 3), (4, 4), (1, 5), (1, 4)]","[(1, 2, 5), (8,), (6,)]"
301,35,4,"[(4, 6), (1, 3)]","[(1, 2, 3, 4)]"
302,26,5,"[(3, 3), (3, 4), (1, 5), (6, 1)]","[(1, 2, 3), (7,), (6,)]"
303,28,5,"[(6, 2), (5, 4), (4, 6)]","[(1, 2, 5), (3, 6)]"
304,0,9,"[(6, 2), (3, 5), (4, 2), (2, 5), (5, 4), (6, 1)]","[(1, 2, 5), (8,), (6,), (3, 4), (9,), (7,)]"
305,30,5,"[(6, 2), (5, 2), (6, 4)]","[(1, 2, 5), (3, 4)]"
306,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
307,27,5,"[(3, 4), (5, 6), (4, 6)]","[(1, 2, 4), (3, 8)]"
308,36,3,"[(3, 6), (1, 5)]","[(1, 2, 6)]"
309,27,5,"[(5, 1), (1, 4), (5, 2), (2, 3)]","[(1, 2, 3), (5,), (7,)]"
310,30,5,"[(3, 3), (5, 4), (5, 6)]","[(1, 2, 3), (4, 5)]"
311,20,6,"[(2, 2), (5, 4), (6, 6), (3, 1)]","[(1, 3), (2, 7), (4, 8)]"
312,10,7,"[(1, 2), (4, 4), (3, 6), (6, 2), (1, 6), (6, 1)]","[(1, 2), (3, 5), (9,), (8,), (7,)]"
313,26,5,"[(3, 2), (2, 5), (4, 3), (2, 2)]","[(1, 4), (2, 5), (7,)]"
314,35,4,"[(2, 3), (3, 2), (4, 6)]","[(1, 4), (2, 3)]"
315,26,5,"[(3, 1), (3, 2), (6, 4), (6, 2)]","[(1, 3), (5,), (2, 8)]"
316,9,8,"[(6, 5), (3, 1), (1, 5), (5, 2), (2, 6), (6, 6)]","[(1, 2, 3, 5), (4,), (6,), (7,), (8,)]"
317,32,4,"[(1, 3), (3, 1), (1, 4), (1, 2)]","[(1, 3), (4,), (5,)]"
318,14,7,"[(5, 5), (6, 1), (4, 2), (3, 5), (1, 6)]","[(1, 2, 3, 4), (7,), (6,), (8,)]"
319,13,7,"[(2, 3), (6, 1), (6, 5), (3, 6), (4, 5)]","[(1, 4), (2, 5), (3, 8), (9,)]"
320,29,5,"[(5, 5), (2, 4), (1, 2)]","[(1, 2, 3, 4), (6,)]"
321,26,5,"[(5, 4), (4, 6), (1, 5)]","[(1, 2, 6), (3, 7)]"
322,21,6,"[(3, 1), (1, 5), (5, 1), (3, 5), (4, 2)]","[(1, 3), (2, 4), (6,), (8,)]"
323,28,5,"[(6, 2), (6, 3), (2, 1)]","[(1, 2, 5), (3, 6)]"
324,22,6,"[(5, 5), (4, 4), (4, 1), (1, 3)]","[(1, 2, 3, 4), (8,), (5,)]"
325,34,4,"[(6, 5), (3, 2)]","[(1, 2, 3, 5)]"
326,34,4,"[(2, 4), (2, 3), (4, 1)]","[(1, 2, 3), (5,)]"
327,19,6,"[(5, 6), (2, 5), (3, 5), (2, 1)]","[(1, 2, 3, 5), (7,), (8,)]"
328,21,6,"[(5, 2), (5, 4), (5, 3), (2, 1)]","[(1, 2, 4), (3, 6), (8,)]"
329,18,6,"[(3, 2), (2, 3), (6, 2), (3, 6), (2, 1)]","[(1, 4), (2, 3), (8,), (9,)]"
330,29,5,"[(6, 3), (6, 1), (3, 1)]","[(1, 2, 6), (3, 4)]"
331,15,7,"[(5, 2), (4, 1), (6, 6), (5, 1), (3, 3)]","[(1, 2, 4), (5,), (3, 9), (6,)]"
332,29,5,"[(4, 6), (1, 5), (4, 6)]","[(1, 2, 3, 4), (6,)]"
333,33,4,"[(4, 2), (2, 4), (5, 5)]","[(1, 2, 3), (6,)]"
334,9,8,"[(2, 1), (1, 2), (1, 6), (4, 2), (4, 4), (5, 4), (4, 3)]","[(1, 2), (3,), (7,), (6,), (8,), (4, 5)]"
335,28,5,"[(3, 1), (4, 3), (3, 3), (1, 2)]","[(1, 3), (2, 5), (6,)]"
336,21,6,"[(2, 2), (6, 6), (3, 5), (1, 1)]","[(1, 3), (2, 4, 6), (8,)]"
337,17,7,"[(1, 6), (1, 5), (6, 2), (2, 5), (4, 3)]","[(1, 2, 4), (6,), (3, 5), (7,)]"
338,24,6,"[(6, 6), (3, 6), (2, 2)]","[(1, 2, 3, 6), (4, 5)]"
339,21,6,"[(1, 3), (4, 5), (1, 5), (2, 3), (4, 3)]","[(1, 3), (2, 7), (6,), (5,)]"
340,32,4,"[(4, 2), (5, 2), (3, 4)]","[(1, 2, 3), (7,)]"
341,34,4,"[(6, 5), (2, 1)]","[(1, 2, 3, 5)]"
342,16,7,"[(1, 4), (4, 3), (5, 3), (4, 2), (1, 2), (1, 3)]","[(1, 4), (2, 5), (8,), (6,), (3,)]"
343,29,4,"[(6, 2), (4, 4), (6, 2)]","[(1, 2, 5), (8,)]"
344,27,5,"[(2, 4), (3, 2), (3, 4), (5, 6)]","[(1, 2, 3), (5,), (7,)]"
345,20,6,"[(2, 4), (5, 3), (6, 5), (1, 3)]","[(1, 2, 3), (8,), (4, 7)]"
346,37,3,"[(3, 5), (4, 1)]","[(1, 2, 5)]"
347,28,5,"[(5, 3), (5, 4), (1, 5)]","[(1, 2, 5), (3, 6)]"
348,29,5,"[(6, 6), (3, 1), (5, 6)]","[(1, 2, 3, 6), (4,)]"
349,26,5,"[(1, 5), (5, 1), (1, 6), (3, 3)]","[(1, 2, 3), (6,), (7,)]"
350,37,3,"[(3, 5), (1, 4)]","[(1, 2, 5)]"
351,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
352,30,5,"[(1, 2), (3, 1), (4, 4), (1, 4)]","[(1, 2), (4,), (3, 5)]"
353,9,8,"[(3, 6), (5, 5), (3, 5), (2, 2), (1, 4), (6, 5)]","[(1, 2, 6), (3, 7), (8,), (4,), (5,)]"
354,26,5,"[(5, 6), (6, 2), (6, 6)]","[(1, 2, 3, 5), (8,)]"
355,30,5,"[(5, 1), (6, 3), (4, 1)]","[(1, 2, 3), (4, 5)]"
356,31,4,"[(4, 4), (4, 2), (2, 3)]","[(1, 2, 5), (6,)]"
357,36,3,"[(5, 4), (2, 4)]","[(1, 2, 6)]"
358,0,9,"[(5, 3), (6, 3), (6, 1), (1, 3), (6, 3), (6, 2)]","[(1, 2, 5), (3, 6), (7,), (4,), (9,), (8,)]"
359,26,5,"[(3, 2), (6, 1), (4, 3), (1, 6)]","[(1, 4), (2, 5), (7,)]"
360,8,8,"[(6, 5), (5, 4), (6, 5), (5, 1), (2, 2)]","[(1, 2, 3, 5), (9,), (4, 7), (6,)]"
361,21,6,"[(2, 2), (4, 3), (1, 3), (4, 5), (2, 1)]","[(1, 3), (2, 5), (4,), (9,)]"
362,31,4,"[(4, 4), (4, 2), (1, 1)]","[(1, 2, 5), (6,)]"
363,33,4,"[(1, 3), (6, 2), (4, 2)]","[(1, 3), (2, 6)]"
364,21,6,"[(3, 3), (6, 4), (4, 4), (4, 2)]","[(1, 2, 3), (4, 6), (8,)]"
365,37,3,"[(3, 1), (3, 1), (1, 3)]","[(1, 3), (4,)]"
366,27,5,"[(2, 1), (5, 2), (3, 5), (3, 5)]","[(1, 2), (3, 4), (8,)]"
367,34,4,"[(6, 5), (1, 4)]","[(1, 2, 3, 5)]"
368,33,4,"[(1, 3), (3, 5), (4, 2)]","[(1, 3), (2, 6)]"
369,35,4,"[(4, 6), (3, 1)]","[(1, 2, 3, 4)]"
370,17,7,"[(3, 2), (3, 6), (2, 4), (6, 2), (2, 3)]","[(1, 4), (2, 7), (6,), (3, 5)]"
371,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
372,27,5,"[(6, 5), (4, 3), (1, 1)]","[(1, 2, 3, 5), (7,)]"
373,4,8,"[(1, 1), (6, 3), (3, 6), (2, 4), (1, 6), (5, 3), (4, 2)]","[(2,), (1, 3, 5), (9,), (6,), (7,), (8,)]"
374,8,8,"[(4, 2), (5, 1), (5, 6), (5, 4), (4, 1), (6, 5)]","[(1, 2, 3), (6,), (4, 7), (9,), (5,)]"
375,20,6,"[(4, 5), (2, 5), (4, 5), (1, 1)]","[(1, 2, 6), (3, 4), (9,)]"
376,14,7,"[(5, 1), (4, 3), (4, 5), (3, 6), (1, 2)]","[(1, 2, 3), (7,), (4, 5), (9,)]"
377,31,4,"[(3, 4), (6, 1), (4, 3)]","[(1, 2, 4), (7,)]"
378,35,4,"[(3, 1), (5, 1), (1, 1)]","[(1, 3), (2, 4)]"
379,23,6,"[(6, 4), (3, 2), (1, 6), (2, 1)]","[(1, 2, 3, 4), (5,), (7,)]"
380,29,5,"[(3, 2), (2, 4), (2, 3), (1, 5)]","[(1, 4), (6,), (2, 3)]"
381,26,5,"[(2, 3), (2, 5), (5, 2), (1, 3)]","[(1, 4), (2, 5), (7,)]"
382,23,6,"[(2, 2), (3, 3), (3, 2), (1, 6), (1, 2)]","[(1, 3), (2, 4), (5,), (7,)]"
383,11,7,"[(1, 4), (2, 3), (4, 5), (6, 2), (2, 5), (5, 5)]","[(1, 4), (2, 3), (9,), (8,), (7,)]"
384,30,5,"[(5, 3), (6, 1), (1, 2)]","[(1, 2, 5), (3, 4)]"
385,21,6,"[(4, 2), (2, 3), (2, 5), (4, 2), (1, 5)]","[(1, 2, 3), (5,), (7,), (6,)]"
386,23,6,"[(1, 3), (2, 5), (1, 6), (1, 3), (6, 5)]","[(1, 3), (2, 5), (7,), (4,)]"
387,26,5,"[(3, 1), (4, 4), (1, 6), (3, 3)]","[(1, 3), (2, 6), (7,)]"
388,30,5,"[(2, 3), (1, 1), (2, 6), (1, 4)]","[(1, 4), (2,), (3, 5)]"
389,31,4,"[(3, 2), (5, 4), (1, 1)]","[(1, 4), (2, 7)]"
390,22,6,"[(4, 2), (2, 6), (6, 3), (2, 3)]","[(1, 2, 3), (8,), (4, 5)]"
391,29,5,"[(4, 2), (5, 5), (3, 3)]","[(1, 2, 3), (4, 6)]"
392,29,5,"[(5, 4), (5, 2), (4, 2)]","[(1, 2, 6), (3, 4)]"
393,30,5,"[(1, 2), (3, 1), (6, 2), (5, 6)]","[(1, 2), (4,), (3, 5)]"
394,7,8,"[(1, 4), (5, 3), (5, 4), (6, 5), (3, 2), (3, 3)]","[(1, 4), (2, 6), (9,), (3, 8), (5,)]"
395,14,6,"[(2, 1), (2, 3), (5, 3), (4, 2), (4, 5), (1, 1)]","[(1, 2), (5,), (8,), (6,), (9,)]"
396,33,4,"[(1, 3), (5, 3), (4, 2)]","[(1, 3), (2, 6)]"
397,26,5,"[(2, 2), (6, 1), (5, 3), (2, 6)]","[(1, 3), (2, 5), (8,)]"
398,22,6,"[(4, 4), (5, 2), (3, 5), (3, 5)]","[(1, 2, 5), (3, 4), (8,)]"
399,34,4,"[(6, 5), (1, 4)]","[(1, 2, 3, 5)]"
400,34,4,"[(5, 6), (1, 4)]","[(1, 2, 3, 5)]"
401,16,7,"[(4, 4), (4, 2), (5, 3), (2, 5), (3, 2)]","[(1, 2, 5), (6,), (8,), (3, 4)]"
402,30,5,"[(5, 2), (4, 4), (1, 3)]","[(1, 2, 4), (3, 5)]"
403,33,4,"[(1, 1), (6, 1), (2, 1), (5, 5)]","[(2,), (1, 6), (3,)]"
404,23,6,"[(1, 2), (5, 5), (4, 5), (2, 1)]","[(1, 2), (3, 7), (4, 5)]"
405,0,9,"[(2, 4), (3, 1), (6, 3), (1, 4), (4, 3), (5, 1), (5, 3)]","[(1, 2, 3), (4,), (9,), (5,), (7,), (6,), (8,)]"
406,26,5,"[(1, 1), (1, 6), (1, 2), (1, 6), (5, 2)]","[(2,), (1, 6), (3,), (7,)]"
407,25,5,"[(5, 4), (6, 5), (5, 3)]","[(1, 2, 6), (3, 8)]"
408,35,4,"[(4, 6), (2, 1)]","[(1, 2, 3, 4)]"
409,19,6,"[(4, 3), (6, 6), (6, 1), (3, 1)]","[(1, 2, 4), (3, 9), (7,)]"
410,33,4,"[(2, 1), (6, 3), (5, 5)]","[(1, 2), (3, 6)]"
411,16,7,"[(4, 4), (2, 1), (4, 4), (5, 5), (6, 6)]","[(1, 2, 5), (3,), (8,), (4, 6)]"
412,16,7,"[(5, 6), (2, 2), (3, 5), (4, 2), (5, 6)]","[(1, 2, 3, 5), (4,), (8,), (6,)]"
413,13,7,"[(3, 4), (1, 4), (6, 6), (6, 2), (6, 4)]","[(1, 2, 4), (5,), (3, 9), (8,)]"
414,14,7,"[(5, 2), (4, 4), (5, 4), (4, 3), (2, 2)]","[(1, 2, 4), (3, 5), (9,), (7,)]"
415,8,8,"[(2, 6), (6, 6), (1, 5), (5, 6), (6, 5)]","[(1, 2, 5), (3, 9), (6,), (4, 7)]"
416,24,6,"[(1, 1), (5, 3), (5, 6), (5, 6)]","[(2,), (1, 3, 4), (5, 6)]"
417,27,5,"[(5, 3), (2, 4), (3, 1), (1, 5)]","[(1, 2, 5), (6,), (4,)]"
418,22,6,"[(6, 3), (2, 1), (6, 5), (1, 6)]","[(1, 2, 6), (3,), (4, 7)]"
419,21,6,"[(3, 5), (4, 5), (6, 1), (2, 4)]","[(1, 2, 5), (3, 6), (7,)]"
420,17,7,"[(4, 5), (6, 6), (4, 3), (2, 2)]","[(1, 2, 6), (3, 4, 5), (7,)]"
421,6,8,"[(3, 2), (3, 4), (5, 3), (4, 6), (3, 6), (3, 6)]","[(1, 4), (2, 5), (8,), (3, 7), (9,)]"
422,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
423,31,4,"[(3, 3), (2, 6), (4, 4)]","[(1, 2, 3), (8,)]"
424,27,5,"[(5, 6), (6, 1), (4, 1)]","[(1, 2, 3, 5), (7,)]"
425,35,4,"[(2, 2), (3, 3), (2, 1)]","[(1, 3), (2, 4)]"
426,23,6,"[(5, 3), (3, 4), (2, 5), (2, 2)]","[(1, 2, 5), (3, 4), (7,)]"
427,35,4,"[(6, 4), (1, 1)]","[(1, 2, 3, 4)]"
428,16,7,"[(2, 6), (4, 4), (5, 2), (3, 3), (5, 1)]","[(1, 2, 5), (8,), (3, 4), (6,)]"
429,22,6,"[(2, 1), (1, 3), (5, 2), (5, 4), (4, 6)]","[(1, 2), (4,), (7,), (3, 6)]"
430,26,5,"[(6, 6), (5, 2), (3, 4)]","[(1, 2, 3, 6), (7,)]"
431,31,4,"[(2, 2), (6, 4), (1, 2)]","[(1, 3), (2, 8)]"
432,21,6,"[(3, 2), (4, 3), (2, 1), (3, 6), (4, 1)]","[(1, 4), (2, 5), (3,), (9,)]"
433,15,7,"[(6, 4), (6, 1), (6, 2), (3, 2), (6, 1)]","[(1, 2, 3, 4), (7,), (8,), (5,)]"
434,35,4,"[(6, 4), (4, 6)]","[(1, 2, 3, 4)]"
435,35,4,"[(6, 4), (1, 3)]","[(1, 2, 3, 4)]"
436,20,6,"[(6, 3), (3, 6), (6, 1), (3, 3)]","[(1, 2, 6), (4, 5), (7,)]"
437,8,8,"[(6, 2), (6, 3), (3, 6), (6, 5), (2, 2)]","[(1, 2, 5), (3, 6), (9,), (4, 7)]"
438,35,4,"[(4, 3), (1, 2), (1, 2)]","[(1, 2, 4), (3,)]"
439,24,6,"[(5, 5), (3, 3), (3, 2), (2, 4)]","[(1, 2, 3, 4), (6,), (5,)]"
440,34,4,"[(5, 6), (2, 3)]","[(1, 2, 3, 5)]"
441,25,5,"[(4, 2), (2, 4), (6, 2), (2, 4)]","[(1, 2, 3), (6,), (8,)]"
442,23,6,"[(4, 6), (6, 1), (3, 2), (6, 1)]","[(1, 2, 3, 4), (7,), (5,)]"
443,30,5,"[(1, 2), (6, 6), (2, 1)]","[(1, 2), (3, 4, 5)]"
444,15,7,"[(2, 3), (5, 1), (5, 6), (3, 5), (3, 2)]","[(1, 4), (6,), (2, 9), (3, 5)]"
445,12,7,"[(6, 5), (3, 6), (3, 4), (5, 1), (5, 6)]","[(1, 2, 3, 5), (9,), (7,), (6,)]"
446,26,5,"[(4, 3), (1, 6), (2, 3), (1, 3)]","[(1, 2, 4), (7,), (5,)]"
447,29,5,"[(3, 1), (3, 1), (6, 2), (3, 1)]","[(1, 3), (4,), (2, 6)]"
448,27,5,"[(6, 2), (6, 4), (6, 5)]","[(1, 2, 5), (3, 7)]"
449,22,6,"[(4, 2), (6, 5), (1, 5), (4, 3)]","[(1, 2, 3), (4, 7), (6,)]"
450,24,6,"[(3, 5), (1, 6), (4, 2), (2, 3)]","[(1, 2, 5), (3, 4), (6,)]"
451,27,5,"[(2, 3), (5, 1), (3, 4), (1, 1)]","[(1, 4), (6,), (2, 5)]"
452,30,5,"[(2, 1), (6, 6), (5, 6)]","[(1, 2), (3, 4, 5)]"
453,21,6,"[(2, 3), (4, 6), (6, 3), (2, 1)]","[(1, 4), (2, 3, 5), (9,)]"
454,25,5,"[(2, 5), (3, 4), (1, 5), (1, 3)]","[(1, 2, 4), (7,), (6,)]"
455,26,5,"[(4, 2), (2, 3), (3, 5), (4, 4)]","[(1, 2, 3), (5,), (8,)]"
456,29,5,"[(2, 1), (3, 3), (4, 3), (1, 2)]","[(1, 2), (6,), (3, 4)]"
457,22,6,"[(2, 3), (5, 3), (6, 4), (2, 4)]","[(1, 4), (2, 6), (3, 7)]"
458,29,4,"[(6, 2), (2, 6), (2, 3)]","[(1, 2, 5), (8,)]"
459,32,4,"[(2, 3), (4, 4), (5, 1)]","[(1, 4), (2, 6)]"
460,35,4,"[(4, 1), (3, 2), (3, 1)]","[(1, 4), (2, 3)]"
461,18,6,"[(2, 1), (3, 1), (3, 2), (3, 5), (3, 4), (1, 3)]","[(1, 2), (4,), (5,), (8,), (7,)]"
462,35,4,"[(4, 6), (1, 1)]","[(1, 2, 3, 4)]"
463,7,8,"[(4, 3), (6, 6), (1, 5), (2, 3), (3, 5), (1, 5)]","[(1, 2, 4), (3, 9), (6,), (5,), (8,)]"
464,12,7,"[(2, 5), (1, 5), (6, 5), (4, 5), (2, 2)]","[(1, 2, 4), (6,), (3, 8), (9,)]"
465,16,7,"[(6, 1), (4, 1), (3, 5), (6, 3), (4, 4)]","[(1, 2, 4), (5,), (8,), (3, 6)]"
466,21,6,"[(4, 2), (6, 3), (5, 4), (6, 6)]","[(1, 2, 3), (4, 5), (9,)]"
467,35,4,"[(5, 5), (1, 3)]","[(1, 2, 3, 4)]"
468,20,6,"[(1, 5), (6, 1), (6, 6), (2, 5)]","[(1, 2, 3), (7,), (4, 8)]"
469,21,6,"[(5, 1), (4, 5), (5, 4), (4, 6)]","[(1, 2, 3), (4, 5), (9,)]"
470,22,6,"[(1, 2), (6, 5), (3, 6), (6, 2)]","[(1, 2), (3, 8), (4, 5)]"
471,26,5,"[(1, 3), (2, 6), (3, 4), (5, 1)]","[(1, 3), (2, 6), (7,)]"
472,30,5,"[(3, 1), (5, 6), (5, 6)]","[(1, 3), (2, 4, 5)]"
473,17,7,"[(3, 5), (5, 4), (5, 6), (4, 3)]","[(1, 2, 5), (3, 6), (4, 7)]"
474,18,6,"[(5, 4), (6, 3), (3, 6), (6, 6)]","[(1, 2, 6), (4, 5), (9,)]"
475,15,7,"[(3, 4), (6, 6), (5, 6), (5, 6)]","[(1, 2, 4), (3, 9), (5, 6)]"
476,22,6,"[(5, 2), (5, 4), (2, 5), (3, 1)]","[(1, 2, 4), (3, 6), (7,)]"
477,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
478,39,3,"[(4, 2), (1, 2)]","[(1, 2, 3)]"
479,27,5,"[(6, 1), (5, 6), (5, 5)]","[(1, 2, 4), (3, 8)]"
480,32,4,"[(5, 2), (4, 2), (2, 2)]","[(1, 2, 4), (6,)]"
481,27,5,"[(5, 2), (3, 2), (5, 1), (1, 1)]","[(1, 2, 4), (5,), (6,)]"
482,27,5,"[(3, 1), (6, 3), (2, 3), (2, 1)]","[(1, 3), (2, 7), (5,)]"
483,35,4,"[(6, 4), (1, 1)]","[(1, 2, 3, 4)]"
484,33,4,"[(1, 5), (3, 3), (5, 5)]","[(1, 2, 3), (6,)]"
485,22,6,"[(2, 2), (3, 1), (1, 5), (4, 5), (5, 5)]","[(1, 3), (4,), (6,), (2, 7)]"
486,28,5,"[(5, 1), (3, 4), (1, 3), (4, 3)]","[(1, 2, 3), (7,), (4,)]"
487,30,5,"[(3, 5), (5, 2), (1, 2)]","[(1, 2, 5), (3, 4)]"
488,28,5,"[(5, 2), (5, 5), (3, 4)]","[(1, 2, 4), (3, 7)]"
489,21,6,"[(5, 6), (1, 5), (6, 1), (4, 1)]","[(1, 2, 3, 5), (6,), (7,)]"
490,30,5,"[(3, 5), (1, 6), (4, 1)]","[(1, 2, 5), (3, 4)]"
491,34,4,"[(6, 5), (2, 3)]","[(1, 2, 3, 5)]"
492,17,7,"[(1, 5), (5, 2), (1, 3), (6, 5), (1, 3)]","[(1, 2, 3), (7,), (4,), (5, 6)]"
493,29,4,"[(2, 6), (4, 4), (3, 2)]","[(1, 2, 5), (8,)]"
494,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
495,28,5,"[(4, 5), (5, 3), (3, 3)]","[(1, 2, 6), (3, 5)]"
496,39,3,"[(1, 5), (1, 2)]","[(1, 2, 3)]"
497,24,6,"[(3, 6), (6, 6), (4, 6)]","[(1, 2, 6), (3, 4, 5)]"
498,24,6,"[(4, 3), (4, 1), (4, 2), (1, 2), (1, 4)]","[(1, 2, 4), (5,), (6,), (3,)]"
499,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
500,38,3,"[(3, 2), (1, 1), (2, 2)]","[(1, 4), (2,)]"
501,40,2,"[(3, 2), (3, 1)]","[(1, 4)]"
502,14,7,"[(3, 4), (6, 3), (3, 5), (4, 3), (5, 2)]","[(1, 2, 4), (3, 6), (8,), (7,)]"
503,35,4,"[(2, 2), (4, 2), (4, 6)]","[(1, 3), (2, 4)]"
504,11,7,"[(6, 1), (5, 5), (4, 5), (6, 2), (5, 4)]","[(1, 2, 4), (3, 7), (9,), (8,)]"
505,37,3,"[(3, 5), (1, 4)]","[(1, 2, 5)]"
506,17,7,"[(1, 5), (3, 1), (3, 2), (5, 1), (4, 3), (1, 4)]","[(1, 2, 3), (4,), (5,), (6,), (7,)]"
507,8,8,"[(5, 4), (4, 6), (5, 4), (4, 5), (2, 4)]","[(1, 2, 6), (3, 7), (4, 5), (9,)]"
508,10,7,"[(2, 6), (6, 5), (3, 6), (1, 6), (6, 1)]","[(1, 2, 5), (3, 8), (9,), (7,)]"
509,30,5,"[(3, 1), (5, 2), (2, 2), (3, 1)]","[(1, 3), (2, 5), (4,)]"
510,33,4,"[(4, 1), (1, 6), (4, 1)]","[(1, 4), (2, 5)]"
511,0,9,"[(3, 6), (3, 6), (4, 5), (1, 6), (1, 2), (6, 2)]","[(1, 2, 6), (4, 5), (9,), (7,), (3,), (8,)]"
512,28,5,"[(3, 1), (5, 4), (2, 2), (4, 6)]","[(1, 3), (2, 7), (4,)]"
