Game Number,Score,Tiles Closed,Rolls,Moves
2923,29,5,"[(2, 4), (4, 6), (2, 2)]","[(1, 2, 3), (4, 6)]"
2924,33,4,"[(1, 2), (6, 3), (5, 1)]","[(1, 2), (3, 6)]"
2925,30,5,"[(1, 3), (5, 6), (4, 6)]","[(1, 3), (2, 4, 5)]"
2926,16,7,"[(1, 2), (6, 5), (3, 6), (1, 5), (2, 3)]","[(1, 2), (3, 8), (4, 5), (6,)]"
2927,19,6,"[(2, 3), (1, 5), (4, 4), (2, 5), (4, 3)]","[(1, 4), (6,), (3, 5), (7,)]"
2928,22,6,"[(1, 5), (4, 2), (6, 5), (1, 1)]","[(1, 2, 3), (6,), (4, 7)]"
2929,20,6,"[(1, 6), (5, 4), (4, 5), (4, 5)]","[(1, 2, 4), (3, 6), (9,)]"
2930,15,7,"[(3, 3), (3, 2), (2, 2), (3, 6), (3, 3), (2, 2)]","[(1, 2, 3), (5,), (4,), (9,), (6,)]"
2931,6,8,"[(6, 5), (6, 3), (6, 2), (5, 6), (6, 5)]","[(1, 2, 3, 5), (9,), (8,), (4, 7)]"
2932,14,7,"[(4, 1), (5, 3), (6, 5), (3, 4), (4, 6)]","[(1, 4), (2, 6), (3, 8), (7,)]"
2933,36,3,"[(5, 4), (3, 3)]","[(1, 2, 6)]"
2934,19,6,"[(2, 3), (2, 3), (6, 3), (1, 6), (6, 3)]","[(1, 4), (2, 3), (9,), (7,)]"
2935,25,5,"[(1, 5), (5, 1), (3, 5), (1, 2)]","[(1, 2, 3), (6,), (8,)]"
2936,36,3,"[(2, 1), (3, 3), (1, 5)]","[(1, 2), (6,)]"
2937,27,5,"[(3, 3), (5, 2), (4, 1), (1, 1)]","[(1, 2, 3), (7,), (5,)]"
2938,32,4,"[(2, 5), (5, 1), (2, 4)]","[(1, 2, 4), (6,)]"
2939,13,7,"[(5, 4), (2, 2), (6, 1), (6, 6), (6, 5)]","[(1, 2, 6), (4,), (7,), (3, 9)]"
2940,30,5,"[(2, 1), (6, 6), (5, 6)]","[(1, 2), (3, 4, 5)]"
2941,28,5,"[(6, 6), (4, 1), (2, 1)]","[(1, 2, 3, 6), (5,)]"
2942,21,6,"[(6, 6), (4, 1), (2, 5), (1, 4)]","[(1, 2, 3, 6), (5,), (7,)]"
2943,18,6,"[(3, 2), (4, 3), (5, 2), (3, 5), (4, 6)]","[(1, 4), (2, 5), (7,), (8,)]"
2944,5,8,"[(3, 2), (6, 2), (4, 6), (2, 6), (3, 6), (3, 1)]","[(1, 4), (2, 6), (3, 7), (8,), (9,)]"
2945,30,5,"[(1, 6), (2, 6), (5, 6)]","[(1, 2, 4), (3, 5)]"
2946,33,4,"[(6, 6), (3, 3)]","[(1, 2, 3, 6)]"
2947,19,6,"[(4, 1), (3, 2), (3, 4), (6, 3), (1, 3)]","[(1, 4), (2, 3), (7,), (9,)]"
2948,15,7,"[(6, 2), (3, 3), (4, 5), (5, 2), (6, 4)]","[(1, 2, 5), (6,), (9,), (3, 4)]"
2949,15,7,"[(5, 4), (6, 6), (5, 4), (2, 4)]","[(1, 2, 6), (3, 4, 5), (9,)]"
2950,20,6,"[(6, 3), (6, 3), (4, 3), (1, 6)]","[(1, 2, 6), (4, 5), (7,)]"
2951,30,5,"[(2, 2), (6, 5), (4, 6)]","[(1, 3), (2, 4, 5)]"
2952,31,4,"[(4, 5), (1, 4), (1, 4)]","[(1, 2, 6), (5,)]"
2953,27,5,"[(1, 6), (6, 5), (6, 4)]","[(1, 2, 4), (3, 8)]"
2954,13,7,"[(5, 5), (4, 2), (3, 6), (4, 3), (2, 4)]","[(1, 2, 3, 4), (6,), (9,), (7,)]"
2955,32,4,"[(1, 4), (3, 5), (2, 2)]","[(1, 4), (2, 6)]"
2956,23,5,"[(3, 6), (4, 1), (5, 3), (3, 5)]","[(1, 2, 6), (5,), (8,)]"
2957,13,7,"[(5, 5), (3, 6), (3, 4), (1, 5), (2, 4)]","[(1, 2, 3, 4), (9,), (7,), (6,)]"
2958,17,7,"[(2, 3), (6, 6), (2, 4), (1, 4), (6, 4)]","[(1, 4), (2, 3, 7), (6,), (5,)]"
2959,26,5,"[(6, 6), (2, 5), (5, 1)]","[(1, 2, 3, 6), (7,)]"
2960,34,4,"[(6, 5), (1, 2)]","[(1, 2, 3, 5)]"
2961,15,7,"[(1, 1), (4, 6), (6, 3), (3, 6), (5, 6)]","[(2,), (1, 3, 6), (4, 5), (9,)]"
2962,9,8,"[(6, 3), (4, 6), (6, 3), (6, 2), (6, 4)]","[(1, 2, 6), (3, 7), (4, 5), (8,)]"
2963,27,5,"[(3, 2), (3, 5), (4, 1), (1, 5)]","[(1, 4), (2, 6), (5,)]"
2964,13,7,"[(3, 3), (6, 2), (5, 2), (6, 5), (6, 1)]","[(1, 2, 3), (8,), (7,), (5, 6)]"
2965,33,4,"[(5, 4), (1, 2), (4, 2)]","[(1, 2, 6), (3,)]"
2966,37,3,"[(1, 2), (1, 4), (4, 1)]","[(1, 2), (5,)]"
2967,23,6,"[(4, 6), (6, 6), (3, 4)]","[(1, 2, 3, 4), (5, 7)]"
2968,25,5,"[(6, 6), (4, 4), (6, 4)]","[(1, 2, 3, 6), (8,)]"
2969,22,6,"[(4, 1), (4, 6), (5, 3), (5, 3)]","[(1, 4), (2, 3, 5), (8,)]"
2970,30,5,"[(6, 4), (3, 2), (2, 2)]","[(1, 2, 3, 4), (5,)]"
2971,21,6,"[(6, 4), (5, 4), (2, 3), (2, 2)]","[(1, 2, 3, 4), (9,), (5,)]"
2972,18,6,"[(2, 6), (4, 6), (5, 4), (4, 5)]","[(1, 2, 5), (3, 7), (9,)]"
2973,29,5,"[(6, 3), (5, 2), (2, 1)]","[(1, 2, 6), (3, 4)]"
2974,25,5,"[(6, 6), (4, 4), (6, 2)]","[(1, 2, 3, 6), (8,)]"
2975,28,5,"[(4, 5), (5, 3), (1, 1)]","[(1, 2, 6), (3, 5)]"
2976,20,6,"[(4, 1), (1, 1), (5, 5), (4, 4), (6, 1)]","[(1, 4), (2,), (3, 7), (8,)]"
2977,28,5,"[(6, 3), (4, 4), (4, 6)]","[(1, 2, 6), (3, 5)]"
2978,17,7,"[(5, 3), (4, 5), (1, 3), (3, 4), (2, 4)]","[(1, 2, 5), (3, 6), (4,), (7,)]"
2979,6,8,"[(3, 1), (5, 1), (3, 6), (4, 4), (2, 3), (6, 1), (2, 6)]","[(1, 3), (2, 4), (9,), (8,), (5,), (7,)]"
2980,20,6,"[(5, 4), (3, 1), (3, 6), (1, 2), (6, 4)]","[(1, 2, 6), (4,), (9,), (3,)]"
2981,23,6,"[(1, 2), (6, 1), (6, 6), (6, 1)]","[(1, 2), (3, 4), (5, 7)]"
2982,21,6,"[(1, 3), (4, 6), (4, 6), (5, 5)]","[(1, 3), (2, 8), (4, 6)]"
2983,31,4,"[(5, 1), (3, 5), (1, 1)]","[(1, 2, 3), (8,)]"
2984,27,5,"[(6, 5), (5, 2), (1, 1)]","[(1, 2, 3, 5), (7,)]"
2985,0,9,"[(2, 6), (5, 3), (4, 6), (6, 3), (5, 1), (2, 2)]","[(1, 2, 5), (8,), (3, 7), (9,), (6,), (4,)]"
2986,21,6,"[(5, 4), (4, 4), (2, 5), (4, 3)]","[(1, 2, 6), (3, 5), (7,)]"
2987,34,3,"[(4, 1), (4, 2), (1, 5)]","[(1, 4), (6,)]"
2988,29,5,"[(2, 2), (6, 6), (2, 4)]","[(1, 3), (2, 4, 6)]"
2989,31,4,"[(6, 3), (1, 4), (2, 4)]","[(1, 2, 6), (5,)]"
2990,22,6,"[(2, 6), (4, 3), (3, 5), (6, 2)]","[(1, 2, 5), (3, 4), (8,)]"
2991,5,8,"[(3, 6), (1, 6), (2, 5), (5, 4), (3, 5), (5, 3)]","[(1, 2, 6), (3, 4), (7,), (9,), (8,)]"
2992,22,6,"[(1, 4), (1, 2), (5, 4), (3, 3), (3, 4)]","[(1, 4), (3,), (2, 7), (6,)]"
2993,40,2,"[(1, 4), (3, 1)]","[(1, 4)]"
2994,17,7,"[(4, 1), (1, 1), (4, 4), (2, 5), (3, 3), (6, 1)]","[(1, 4), (2,), (3, 5), (7,), (6,)]"
2995,35,4,"[(3, 2), (3, 2), (5, 5)]","[(1, 4), (2, 3)]"
2996,26,5,"[(2, 4), (4, 2), (6, 1), (5, 1)]","[(1, 2, 3), (6,), (7,)]"
2997,36,3,"[(4, 5), (5, 1)]","[(1, 2, 6)]"
2998,30,5,"[(5, 5), (1, 4), (4, 6)]","[(1, 2, 3, 4), (5,)]"
2999,36,3,"[(4, 5), (1, 5)]","[(1, 2, 6)]"
3000,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
3001,23,6,"[(3, 2), (5, 2), (6, 4), (6, 6)]","[(1, 4), (2, 5), (3, 7)]"
3002,15,7,"[(6, 5), (6, 1), (6, 6), (4, 4)]","[(1, 2, 3, 5), (7,), (4, 8)]"
3003,32,4,"[(2, 3), (2, 6), (2, 2)]","[(1, 4), (2, 6)]"
3004,36,3,"[(6, 3), (1, 1)]","[(1, 2, 6)]"
3005,31,4,"[(3, 2), (6, 3), (5, 5)]","[(1, 4), (2, 7)]"
3006,36,3,"[(3, 1), (1, 4), (2, 3)]","[(1, 3), (5,)]"
3007,17,7,"[(3, 5), (5, 5), (2, 2), (2, 4), (4, 6)]","[(1, 2, 5), (3, 7), (4,), (6,)]"
3008,24,6,"[(6, 4), (6, 5), (1, 1)]","[(1, 2, 3, 4), (5, 6)]"
3009,21,6,"[(6, 5), (2, 4), (6, 1), (1, 4)]","[(1, 2, 3, 5), (6,), (7,)]"
3010,15,7,"[(1, 2), (6, 1), (3, 6), (6, 5), (2, 1)]","[(1, 2), (3, 4), (9,), (5, 6)]"
3011,13,7,"[(1, 6), (4, 2), (6, 6), (1, 6), (1, 6)]","[(1, 2, 4), (6,), (3, 9), (7,)]"
3012,34,4,"[(1, 1), (4, 5), (4, 1)]","[(2,), (1, 3, 5)]"
3013,18,6,"[(2, 3), (3, 5), (4, 1), (6, 3), (6, 6)]","[(1, 4), (2, 6), (5,), (9,)]"
3014,18,6,"[(6, 6), (4, 3), (5, 3), (6, 4)]","[(1, 2, 3, 6), (7,), (8,)]"
3015,15,7,"[(4, 4), (2, 1), (6, 3), (2, 2), (3, 3), (6, 4)]","[(1, 2, 5), (3,), (9,), (4,), (6,)]"
3016,35,4,"[(5, 5), (2, 2)]","[(1, 2, 3, 4)]"
3017,27,5,"[(1, 1), (3, 2), (6, 5), (6, 4)]","[(2,), (1, 4), (3, 8)]"
3018,16,7,"[(5, 1), (2, 6), (5, 4), (2, 4), (1, 5)]","[(1, 2, 3), (8,), (4, 5), (6,)]"
3019,24,5,"[(5, 1), (3, 4), (6, 2), (4, 4)]","[(1, 2, 3), (7,), (8,)]"
3020,38,3,"[(3, 4), (3, 1)]","[(1, 2, 4)]"
3021,25,5,"[(6, 6), (2, 6), (4, 2)]","[(1, 2, 3, 6), (8,)]"
3022,37,3,"[(5, 3), (2, 3)]","[(1, 2, 5)]"
3023,29,5,"[(4, 2), (5, 5), (6, 4)]","[(1, 2, 3), (4, 6)]"
3024,34,4,"[(3, 1), (4, 3), (2, 3)]","[(1, 3), (2, 5)]"
3025,22,6,"[(5, 1), (5, 3), (4, 5), (2, 6)]","[(1, 2, 3), (8,), (4, 5)]"
3026,31,4,"[(2, 1), (3, 3), (1, 4), (1, 5)]","[(1, 2), (6,), (5,)]"
3027,25,5,"[(4, 3), (5, 2), (1, 5), (5, 5)]","[(1, 2, 4), (7,), (6,)]"
3028,11,7,"[(1, 6), (4, 2), (2, 3), (2, 5), (4, 5), (3, 3)]","[(1, 2, 4), (6,), (5,), (7,), (9,)]"
3029,22,6,"[(5, 4), (1, 6), (2, 5), (5, 1)]","[(1, 2, 6), (3, 4), (7,)]"
3030,25,5,"[(3, 6), (6, 5), (5, 1)]","[(1, 2, 6), (3, 8)]"
3031,31,4,"[(3, 2), (5, 4), (4, 6)]","[(1, 4), (2, 7)]"
3032,5,8,"[(6, 4), (6, 1), (4, 2), (5, 3), (5, 4), (1, 1)]","[(1, 2, 3, 4), (7,), (6,), (8,), (9,)]"
3033,35,4,"[(4, 6), (1, 3)]","[(1, 2, 3, 4)]"
3034,21,6,"[(5, 2), (1, 5), (5, 6), (1, 1)]","[(1, 2, 4), (6,), (3, 8)]"
3035,16,6,"[(1, 4), (3, 5), (4, 5), (4, 3), (1, 6)]","[(1, 4), (2, 6), (9,), (7,)]"
3036,35,4,"[(5, 5), (1, 1)]","[(1, 2, 3, 4)]"
3037,28,5,"[(3, 6), (2, 6), (3, 2)]","[(1, 2, 6), (3, 5)]"
3038,9,8,"[(3, 3), (5, 1), (2, 6), (3, 4), (5, 4), (4, 4)]","[(1, 2, 3), (6,), (8,), (7,), (4, 5)]"
3039,23,6,"[(2, 5), (1, 6), (6, 2), (2, 5)]","[(1, 2, 4), (7,), (3, 5)]"
3040,21,6,"[(3, 5), (3, 6), (4, 3), (2, 3)]","[(1, 2, 5), (3, 6), (7,)]"
3041,22,6,"[(2, 3), (6, 5), (4, 3), (1, 2)]","[(1, 4), (2, 3, 6), (7,)]"
3042,29,5,"[(5, 5), (5, 1), (6, 5)]","[(1, 2, 3, 4), (6,)]"
3043,21,6,"[(5, 1), (5, 1), (6, 6), (6, 4)]","[(1, 2, 3), (6,), (4, 8)]"
3044,7,8,"[(5, 3), (4, 4), (5, 2), (2, 4), (3, 6), (3, 5)]","[(1, 2, 5), (8,), (3, 4), (6,), (9,)]"
3045,24,6,"[(1, 2), (2, 1), (2, 4), (4, 5), (6, 5)]","[(1, 2), (3,), (6,), (4, 5)]"
3046,39,3,"[(1, 5), (1, 2)]","[(1, 2, 3)]"
3047,23,6,"[(1, 2), (2, 5), (6, 6), (5, 2)]","[(1, 2), (3, 4), (5, 7)]"
3048,9,8,"[(5, 5), (4, 4), (2, 3), (5, 2), (2, 4), (2, 2)]","[(1, 2, 3, 4), (8,), (5,), (7,), (6,)]"
3049,25,5,"[(5, 3), (3, 1), (5, 3), (3, 5)]","[(1, 2, 5), (4,), (8,)]"
3050,37,3,"[(4, 4), (1, 4)]","[(1, 2, 5)]"
3051,14,7,"[(2, 2), (5, 3), (2, 6), (2, 5), (3, 1), (2, 6)]","[(1, 3), (2, 6), (8,), (7,), (4,)]"
3052,33,4,"[(1, 6), (4, 1), (1, 3)]","[(1, 2, 4), (5,)]"
3053,32,4,"[(1, 3), (3, 6), (2, 5)]","[(1, 3), (2, 7)]"
3054,13,7,"[(6, 1), (5, 2), (3, 6), (3, 6), (5, 4)]","[(1, 2, 4), (7,), (3, 6), (9,)]"
3055,15,7,"[(4, 5), (6, 2), (4, 5), (3, 1), (2, 3)]","[(1, 2, 6), (3, 5), (9,), (4,)]"
3056,27,5,"[(4, 6), (6, 2), (1, 3)]","[(1, 2, 3, 4), (8,)]"
3057,37,3,"[(6, 2), (3, 2)]","[(1, 2, 5)]"
3058,23,6,"[(1, 4), (2, 5), (4, 6), (2, 1)]","[(1, 4), (2, 5), (3, 7)]"
3059,23,6,"[(4, 6), (6, 1), (4, 1), (1, 6)]","[(1, 2, 3, 4), (7,), (5,)]"
3060,14,7,"[(2, 2), (5, 6), (3, 4), (3, 6), (4, 3)]","[(1, 3), (2, 4, 5), (7,), (9,)]"
3061,21,6,"[(2, 4), (5, 3), (4, 6), (3, 3)]","[(1, 2, 3), (8,), (4, 6)]"
3062,22,6,"[(6, 2), (2, 1), (5, 3), (2, 2), (4, 4)]","[(1, 2, 5), (3,), (8,), (4,)]"
3063,27,5,"[(2, 1), (5, 5), (4, 1), (2, 1)]","[(1, 2), (3, 7), (5,)]"
3064,25,5,"[(4, 3), (3, 3), (2, 5), (2, 2)]","[(1, 2, 4), (6,), (7,)]"
3065,26,5,"[(1, 1), (1, 4), (2, 5), (3, 2), (4, 3)]","[(2,), (1, 4), (7,), (5,)]"
3066,28,5,"[(2, 1), (4, 4), (3, 3), (6, 4)]","[(1, 2), (3, 5), (6,)]"
3067,15,7,"[(1, 5), (2, 3), (1, 3), (6, 2), (3, 4), (1, 4)]","[(1, 2, 3), (5,), (4,), (8,), (7,)]"
3068,15,7,"[(2, 5), (2, 6), (2, 6), (1, 6), (1, 2)]","[(1, 2, 4), (3, 5), (8,), (7,)]"
3069,26,5,"[(3, 4), (6, 1), (1, 4), (1, 6)]","[(1, 2, 4), (7,), (5,)]"
3070,27,5,"[(5, 4), (2, 3), (1, 3), (1, 5)]","[(1, 2, 6), (5,), (4,)]"
3071,29,4,"[(2, 6), (5, 3), (3, 2)]","[(1, 2, 5), (8,)]"
3072,26,5,"[(4, 5), (6, 4), (1, 5)]","[(1, 2, 6), (3, 7)]"
3073,33,4,"[(3, 3), (4, 2), (6, 4)]","[(1, 2, 3), (6,)]"
3074,21,6,"[(4, 6), (3, 3), (5, 3), (5, 3)]","[(1, 2, 3, 4), (6,), (8,)]"
3075,36,3,"[(5, 4), (1, 1)]","[(1, 2, 6)]"
3076,9,8,"[(1, 2), (3, 2), (5, 2), (1, 5), (5, 3), (4, 3), (5, 2)]","[(1, 2), (5,), (3, 4), (6,), (8,), (7,)]"
3077,22,6,"[(6, 4), (4, 3), (2, 4), (3, 1)]","[(1, 2, 3, 4), (7,), (6,)]"
3078,15,7,"[(1, 6), (2, 4), (6, 2), (4, 5), (3, 1)]","[(1, 2, 4), (6,), (3, 5), (9,)]"
3079,28,5,"[(4, 4), (5, 4), (2, 3)]","[(1, 2, 5), (3, 6)]"
3080,26,5,"[(3, 5), (5, 6), (2, 6)]","[(1, 2, 5), (3, 8)]"
3081,21,6,"[(6, 4), (6, 2), (3, 3), (6, 5)]","[(1, 2, 3, 4), (8,), (6,)]"
3082,30,5,"[(1, 6), (5, 3), (1, 3)]","[(1, 2, 4), (3, 5)]"
3083,7,8,"[(1, 4), (5, 5), (5, 4), (2, 6), (2, 4), (5, 6)]","[(1, 4), (2, 3, 5), (9,), (8,), (6,)]"
3084,38,3,"[(4, 3), (3, 1)]","[(1, 2, 4)]"
3085,15,7,"[(6, 1), (2, 6), (4, 4), (1, 6), (2, 6)]","[(1, 2, 4), (3, 5), (8,), (7,)]"
3086,22,6,"[(2, 2), (6, 6), (6, 1), (4, 6)]","[(1, 3), (2, 4, 6), (7,)]"
3087,20,6,"[(3, 3), (6, 5), (6, 2), (5, 2)]","[(1, 2, 3), (4, 7), (8,)]"
3088,29,4,"[(4, 4), (3, 5), (1, 1)]","[(1, 2, 5), (8,)]"
3089,21,6,"[(1, 4), (4, 6), (5, 4), (5, 4)]","[(1, 4), (2, 3, 5), (9,)]"
3090,8,8,"[(6, 6), (1, 3), (4, 5), (6, 6), (4, 1)]","[(1, 2, 3, 6), (4,), (9,), (5, 7)]"
3091,23,6,"[(5, 5), (2, 5), (1, 4), (6, 4)]","[(1, 2, 3, 4), (7,), (5,)]"
3092,35,4,"[(4, 6), (4, 6)]","[(1, 2, 3, 4)]"
3093,23,6,"[(1, 5), (6, 3), (1, 6), (2, 1)]","[(1, 2, 3), (4, 5), (7,)]"
3094,26,5,"[(6, 6), (6, 1), (4, 6)]","[(1, 2, 3, 6), (7,)]"
3095,30,5,"[(4, 1), (5, 5), (6, 6)]","[(1, 4), (2, 3, 5)]"
3096,28,5,"[(1, 4), (1, 2), (3, 6), (5, 5)]","[(1, 4), (3,), (2, 7)]"
3097,24,6,"[(5, 3), (4, 2), (6, 1), (1, 3)]","[(1, 2, 5), (6,), (3, 4)]"
3098,30,5,"[(6, 2), (4, 3), (2, 3)]","[(1, 2, 5), (3, 4)]"
3099,21,6,"[(2, 4), (2, 6), (4, 6), (3, 1)]","[(1, 2, 3), (8,), (4, 6)]"
3100,14,7,"[(3, 2), (6, 2), (5, 2), (6, 5), (4, 4)]","[(1, 4), (2, 6), (7,), (3, 8)]"
3101,27,5,"[(4, 6), (6, 2), (3, 1)]","[(1, 2, 3, 4), (8,)]"
3102,26,5,"[(5, 6), (5, 3), (2, 1)]","[(1, 2, 3, 5), (8,)]"
3103,22,6,"[(2, 5), (1, 6), (6, 3), (6, 6)]","[(1, 2, 4), (7,), (3, 6)]"
3104,23,6,"[(2, 5), (5, 2), (5, 3), (6, 6)]","[(1, 2, 4), (7,), (3, 5)]"
3105,20,6,"[(2, 5), (6, 1), (1, 4), (3, 3), (5, 2)]","[(1, 2, 4), (7,), (5,), (6,)]"
3106,8,8,"[(3, 2), (4, 4), (3, 2), (1, 6), (6, 6), (3, 3)]","[(1, 4), (2, 6), (5,), (7,), (3, 9)]"
3107,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
3108,17,7,"[(4, 5), (1, 3), (2, 6), (2, 5), (5, 6)]","[(1, 2, 6), (4,), (3, 5), (7,)]"
3109,33,4,"[(6, 6), (4, 2)]","[(1, 2, 3, 6)]"
3110,21,6,"[(3, 2), (5, 6), (2, 6), (1, 1)]","[(1, 4), (2, 3, 6), (8,)]"
3111,27,5,"[(5, 2), (6, 5), (1, 2)]","[(1, 2, 4), (3, 8)]"
3112,35,4,"[(1, 5), (1, 3), (2, 1)]","[(1, 2, 3), (4,)]"
3113,15,7,"[(5, 4), (5, 3), (1, 3), (6, 3), (5, 4)]","[(1, 2, 6), (3, 5), (4,), (9,)]"
3114,24,6,"[(5, 4), (5, 2), (4, 1), (3, 1)]","[(1, 2, 6), (3, 4), (5,)]"
3115,27,5,"[(3, 1), (2, 2), (5, 5), (4, 6)]","[(1, 3), (4,), (2, 8)]"
3116,27,5,"[(5, 6), (1, 6), (5, 6)]","[(1, 2, 3, 5), (7,)]"
3117,11,7,"[(6, 2), (2, 2), (4, 2), (3, 6), (5, 2), (6, 1)]","[(1, 2, 5), (4,), (6,), (9,), (7,)]"
3118,23,6,"[(5, 2), (1, 6), (3, 5), (1, 1)]","[(1, 2, 4), (7,), (3, 5)]"
3119,24,6,"[(6, 2), (3, 3), (2, 5), (6, 6)]","[(1, 2, 5), (6,), (3, 4)]"
3120,42,2,"[(1, 2), (1, 1)]","[(1, 2)]"
3121,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
3122,18,6,"[(2, 3), (1, 4), (2, 6), (4, 5), (3, 5)]","[(1, 4), (2, 3), (8,), (9,)]"
3123,30,5,"[(3, 4), (5, 3), (3, 2)]","[(1, 2, 4), (3, 5)]"
3124,31,4,"[(4, 5), (2, 3), (3, 2)]","[(1, 2, 6), (5,)]"
3125,24,6,"[(3, 2), (1, 6), (6, 3), (3, 1)]","[(1, 4), (2, 5), (3, 6)]"
3126,27,5,"[(5, 3), (5, 5), (1, 1)]","[(1, 2, 5), (3, 7)]"
3127,27,5,"[(3, 5), (2, 1), (4, 3), (2, 5)]","[(1, 2, 5), (3,), (7,)]"
3128,30,5,"[(4, 6), (4, 1), (1, 4)]","[(1, 2, 3, 4), (5,)]"
3129,14,7,"[(4, 3), (3, 5), (4, 3), (6, 3), (2, 3)]","[(1, 2, 4), (3, 5), (7,), (9,)]"
3130,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
3131,13,7,"[(1, 1), (6, 4), (6, 1), (1, 4), (2, 6), (3, 3)]","[(2,), (1, 3, 6), (7,), (5,), (8,)]"
3132,21,6,"[(3, 4), (6, 5), (2, 4), (5, 5)]","[(1, 2, 4), (3, 8), (6,)]"
3133,24,6,"[(6, 6), (6, 3), (1, 4)]","[(1, 2, 3, 6), (4, 5)]"
3134,28,5,"[(3, 3), (1, 6), (1, 3), (1, 2)]","[(1, 2, 3), (7,), (4,)]"
3135,21,6,"[(5, 5), (6, 2), (5, 1), (6, 2)]","[(1, 2, 3, 4), (8,), (6,)]"
3136,33,4,"[(3, 3), (2, 4), (2, 4)]","[(1, 2, 3), (6,)]"
3137,28,5,"[(5, 3), (5, 4), (2, 1)]","[(1, 2, 5), (3, 6)]"
3138,30,5,"[(2, 6), (6, 1), (1, 2)]","[(1, 2, 5), (3, 4)]"
3139,34,4,"[(6, 5), (2, 3)]","[(1, 2, 3, 5)]"
3140,24,6,"[(4, 5), (6, 6), (2, 1)]","[(1, 2, 6), (3, 4, 5)]"
3141,30,5,"[(1, 2), (2, 6), (1, 3), (4, 1)]","[(1, 2), (3, 5), (4,)]"
3142,31,4,"[(4, 1), (4, 5), (5, 2)]","[(1, 4), (2, 7)]"
3143,30,5,"[(2, 4), (6, 3), (3, 1)]","[(1, 2, 3), (4, 5)]"
3144,20,6,"[(3, 2), (2, 5), (2, 5), (4, 2), (3, 4)]","[(1, 4), (2, 5), (7,), (6,)]"
3145,13,7,"[(2, 2), (3, 6), (6, 4), (6, 3), (2, 4)]","[(1, 3), (2, 7), (4, 6), (9,)]"
3146,22,6,"[(3, 1), (4, 6), (6, 3), (4, 1)]","[(1, 3), (2, 8), (4, 5)]"
3147,22,6,"[(5, 1), (4, 5), (6, 2), (6, 2)]","[(1, 2, 3), (4, 5), (8,)]"
3148,12,7,"[(5, 3), (6, 2), (5, 6), (1, 5), (4, 1)]","[(1, 2, 5), (8,), (4, 7), (6,)]"
3149,30,5,"[(6, 2), (4, 3), (1, 1)]","[(1, 2, 5), (3, 4)]"
3150,25,5,"[(1, 1), (5, 1), (1, 3), (5, 3), (1, 1)]","[(2,), (1, 5), (4,), (8,)]"
3151,17,7,"[(1, 1), (2, 6), (5, 6), (6, 1), (6, 1)]","[(2,), (1, 3, 4), (5, 6), (7,)]"
3152,13,7,"[(2, 3), (5, 3), (3, 4), (1, 2), (5, 4), (4, 3)]","[(1, 4), (2, 6), (7,), (3,), (9,)]"
3153,22,6,"[(1, 4), (3, 6), (4, 5), (2, 5)]","[(1, 4), (2, 7), (3, 6)]"
3154,28,5,"[(4, 3), (5, 5), (1, 2)]","[(1, 2, 4), (3, 7)]"
3155,20,6,"[(5, 4), (3, 4), (6, 3), (3, 1)]","[(1, 2, 6), (3, 4), (9,)]"
3156,21,6,"[(1, 6), (5, 4), (6, 2), (1, 3)]","[(1, 2, 4), (3, 6), (8,)]"
3157,23,6,"[(2, 3), (3, 6), (4, 4), (5, 5)]","[(1, 4), (2, 7), (3, 5)]"
3158,29,4,"[(4, 4), (4, 4), (4, 1)]","[(1, 2, 5), (8,)]"
3159,3,8,"[(3, 6), (5, 4), (4, 4), (5, 4), (6, 1), (2, 2)]","[(1, 2, 6), (4, 5), (8,), (9,), (7,)]"
3160,20,6,"[(3, 6), (4, 5), (6, 1), (6, 1)]","[(1, 2, 6), (4, 5), (7,)]"
3161,15,7,"[(5, 1), (4, 5), (6, 2), (4, 3), (6, 4)]","[(1, 2, 3), (4, 5), (8,), (7,)]"
3162,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
3163,38,3,"[(2, 1), (1, 3), (1, 1)]","[(1, 2), (4,)]"
3164,35,4,"[(3, 2), (1, 4), (6, 4)]","[(1, 4), (2, 3)]"
3165,21,6,"[(4, 3), (4, 4), (4, 5), (4, 6)]","[(1, 2, 4), (3, 5), (9,)]"
3166,31,4,"[(5, 1), (2, 6), (3, 5)]","[(1, 2, 3), (8,)]"
3167,24,6,"[(1, 1), (2, 6), (4, 1), (3, 3), (4, 1)]","[(2,), (1, 3, 4), (5,), (6,)]"
3168,9,8,"[(4, 3), (2, 5), (5, 3), (3, 3), (4, 4), (3, 4)]","[(1, 2, 4), (7,), (3, 5), (6,), (8,)]"
3169,38,3,"[(6, 1), (3, 1)]","[(1, 2, 4)]"
3170,29,5,"[(2, 5), (6, 3), (4, 2)]","[(1, 2, 4), (3, 6)]"
3171,32,4,"[(5, 2), (4, 2), (3, 3)]","[(1, 2, 4), (6,)]"
3172,36,3,"[(6, 3), (5, 1)]","[(1, 2, 6)]"
3173,10,7,"[(1, 4), (5, 2), (1, 5), (3, 5), (5, 4), (6, 2)]","[(1, 4), (2, 5), (6,), (8,), (9,)]"
