Game Number,Score,Tiles Closed,Rolls,Moves
2384,28,5,"[(1, 1), (1, 2), (6, 6), (2, 1)]","[(2,), (3,), (1, 4, 7)]"
2385,19,6,"[(6, 3), (2, 1), (3, 2), (4, 5), (3, 3)]","[(1, 2, 6), (3,), (5,), (9,)]"
2386,23,6,"[(6, 4), (6, 6), (3, 4)]","[(1, 2, 3, 4), (5, 7)]"
2387,26,5,"[(2, 3), (5, 1), (4, 4), (1, 4)]","[(1, 4), (6,), (3, 5)]"
2388,30,5,"[(2, 5), (6, 2), (2, 2)]","[(1, 2, 4), (3, 5)]"
2389,16,7,"[(3, 2), (3, 5), (5, 6), (1, 4), (1, 4)]","[(1, 4), (2, 6), (3, 8), (5,)]"
2390,24,6,"[(2, 1), (6, 6), (5, 1), (2, 4)]","[(1, 2), (3, 4, 5), (6,)]"
2391,13,7,"[(3, 1), (4, 5), (6, 5), (4, 4), (1, 1)]","[(1, 3), (2, 7), (5, 6), (8,)]"
2392,30,5,"[(3, 3), (6, 3), (3, 1)]","[(1, 2, 3), (4, 5)]"
2393,9,8,"[(5, 6), (2, 5), (4, 4), (6, 4), (1, 5)]","[(1, 2, 3, 5), (7,), (8,), (4, 6)]"
2394,14,7,"[(6, 1), (6, 6), (6, 6), (6, 3)]","[(1, 2, 4), (3, 9), (5, 7)]"
2395,17,7,"[(1, 1), (3, 3), (2, 5), (4, 2), (3, 4), (6, 1)]","[(2,), (1, 5), (3, 4), (6,), (7,)]"
2396,26,5,"[(4, 1), (3, 2), (5, 4), (1, 3)]","[(1, 4), (2, 3), (9,)]"
2397,29,5,"[(3, 6), (4, 3), (1, 3)]","[(1, 2, 6), (3, 4)]"
2398,0,9,"[(2, 4), (6, 6), (5, 6), (5, 4), (1, 6)]","[(1, 2, 3), (4, 8), (5, 6), (9,), (7,)]"
2399,21,6,"[(4, 5), (5, 6), (2, 2), (2, 1)]","[(1, 2, 6), (3, 8), (4,)]"
2400,31,4,"[(6, 1), (1, 6), (4, 6)]","[(1, 2, 4), (7,)]"
2401,23,6,"[(2, 2), (4, 1), (3, 1), (6, 3), (6, 5)]","[(1, 3), (5,), (4,), (2, 7)]"
2402,16,7,"[(1, 4), (4, 1), (6, 5), (2, 6), (5, 5)]","[(1, 4), (2, 3), (5, 6), (8,)]"
2403,30,5,"[(4, 3), (2, 6), (1, 3)]","[(1, 2, 4), (3, 5)]"
2404,17,7,"[(3, 6), (4, 5), (6, 4), (1, 6)]","[(1, 2, 6), (4, 5), (3, 7)]"
2405,13,7,"[(3, 6), (6, 5), (1, 4), (4, 3), (5, 6)]","[(1, 2, 6), (3, 8), (5,), (7,)]"
2406,20,6,"[(2, 3), (1, 1), (1, 5), (1, 4), (5, 2), (4, 3)]","[(1, 4), (2,), (6,), (5,), (7,)]"
2407,17,7,"[(1, 6), (3, 4), (3, 3), (4, 4), (2, 2)]","[(1, 2, 4), (7,), (6,), (3, 5)]"
2408,30,5,"[(5, 1), (4, 5), (1, 2)]","[(1, 2, 3), (4, 5)]"
2409,29,5,"[(2, 5), (6, 3), (2, 1)]","[(1, 2, 4), (3, 6)]"
2410,38,3,"[(6, 1), (2, 2)]","[(1, 2, 4)]"
2411,34,4,"[(2, 2), (1, 1), (1, 4), (1, 4)]","[(1, 3), (2,), (5,)]"
2412,13,7,"[(3, 1), (4, 4), (6, 5), (4, 5), (3, 3)]","[(1, 3), (2, 6), (4, 7), (9,)]"
2413,14,7,"[(2, 5), (3, 3), (5, 2), (6, 5), (5, 6)]","[(1, 2, 4), (6,), (7,), (3, 8)]"
2414,36,3,"[(3, 6), (4, 2)]","[(1, 2, 6)]"
2415,28,5,"[(5, 2), (4, 6), (2, 2)]","[(1, 2, 4), (3, 7)]"
2416,9,8,"[(4, 4), (2, 2), (5, 1), (2, 6), (6, 4), (3, 5)]","[(1, 2, 5), (4,), (6,), (8,), (3, 7)]"
2417,31,4,"[(3, 2), (3, 6), (4, 3)]","[(1, 4), (2, 7)]"
2418,41,2,"[(1, 3), (1, 2)]","[(1, 3)]"
2419,11,7,"[(2, 4), (3, 1), (6, 1), (6, 3), (4, 4), (5, 3)]","[(1, 2, 3), (4,), (7,), (9,), (8,)]"
2420,28,5,"[(5, 3), (3, 6), (1, 4)]","[(1, 2, 5), (3, 6)]"
2421,33,4,"[(1, 3), (5, 3), (5, 5)]","[(1, 3), (2, 6)]"
2422,15,7,"[(2, 3), (2, 1), (6, 6), (5, 5), (2, 3)]","[(1, 4), (3,), (5, 7), (2, 8)]"
2423,27,5,"[(4, 2), (2, 5), (4, 1), (3, 4)]","[(1, 2, 3), (7,), (5,)]"
2424,31,4,"[(4, 1), (6, 3), (2, 2)]","[(1, 4), (2, 7)]"
2425,28,5,"[(1, 6), (3, 4), (2, 1), (2, 1)]","[(1, 2, 4), (7,), (3,)]"
2426,29,4,"[(4, 4), (6, 2), (1, 4)]","[(1, 2, 5), (8,)]"
2427,21,6,"[(3, 1), (2, 6), (4, 4), (1, 3), (5, 1)]","[(1, 3), (2, 6), (8,), (4,)]"
2428,32,4,"[(1, 2), (5, 5), (3, 4)]","[(1, 2), (3, 7)]"
2429,23,6,"[(2, 2), (3, 6), (5, 4), (4, 3)]","[(1, 3), (2, 7), (4, 5)]"
2430,30,5,"[(2, 4), (3, 6), (6, 6)]","[(1, 2, 3), (4, 5)]"
2431,16,7,"[(5, 1), (4, 5), (4, 4), (2, 4), (5, 3)]","[(1, 2, 3), (4, 5), (8,), (6,)]"
2432,15,7,"[(2, 6), (5, 1), (6, 3), (5, 2), (5, 6)]","[(1, 2, 5), (6,), (9,), (3, 4)]"
2433,24,5,"[(1, 2), (5, 5), (3, 5), (4, 3)]","[(1, 2), (3, 7), (8,)]"
2434,35,4,"[(4, 6), (1, 1)]","[(1, 2, 3, 4)]"
2435,11,7,"[(5, 5), (3, 5), (2, 5), (3, 6), (6, 3)]","[(1, 2, 3, 4), (8,), (7,), (9,)]"
2436,27,5,"[(3, 2), (5, 3), (4, 1), (3, 3)]","[(1, 4), (2, 6), (5,)]"
2437,20,6,"[(2, 2), (3, 2), (4, 6), (1, 5), (4, 4)]","[(1, 3), (5,), (2, 8), (6,)]"
2438,24,6,"[(4, 1), (1, 4), (5, 6), (1, 2)]","[(1, 4), (2, 3), (5, 6)]"
2439,28,5,"[(5, 2), (1, 6), (2, 1), (6, 1)]","[(1, 2, 4), (7,), (3,)]"
2440,15,7,"[(4, 4), (5, 2), (2, 5), (2, 6), (4, 4)]","[(1, 2, 5), (3, 4), (7,), (8,)]"
2441,13,7,"[(1, 5), (5, 2), (1, 4), (6, 2), (3, 3), (4, 3)]","[(1, 2, 3), (7,), (5,), (8,), (6,)]"
2442,33,4,"[(1, 2), (5, 4), (1, 5)]","[(1, 2), (3, 6)]"
2443,14,7,"[(2, 2), (4, 4), (6, 6), (4, 3), (3, 3)]","[(1, 3), (2, 6), (4, 8), (7,)]"
2444,29,5,"[(5, 4), (3, 4), (5, 6)]","[(1, 2, 6), (3, 4)]"
2445,35,4,"[(6, 4), (1, 3)]","[(1, 2, 3, 4)]"
2446,23,5,"[(5, 4), (1, 4), (4, 4), (5, 1)]","[(1, 2, 6), (5,), (8,)]"
2447,25,5,"[(3, 5), (3, 1), (5, 3), (4, 1)]","[(1, 2, 5), (4,), (8,)]"
2448,30,5,"[(3, 1), (5, 6), (6, 5)]","[(1, 3), (2, 4, 5)]"
2449,21,6,"[(4, 2), (5, 1), (3, 2), (1, 6), (1, 4)]","[(1, 2, 3), (6,), (5,), (7,)]"
2450,15,7,"[(6, 5), (5, 5), (3, 6), (1, 3)]","[(1, 2, 3, 5), (4, 6), (9,)]"
2451,17,7,"[(5, 2), (2, 6), (5, 2), (4, 2), (1, 3)]","[(1, 2, 4), (3, 5), (7,), (6,)]"
2452,22,6,"[(3, 5), (6, 5), (3, 1), (5, 5)]","[(1, 2, 5), (3, 8), (4,)]"
2453,9,8,"[(6, 3), (4, 3), (5, 3), (4, 1), (2, 5), (5, 1)]","[(1, 2, 6), (3, 4), (8,), (5,), (7,)]"
2454,36,3,"[(3, 6), (1, 1)]","[(1, 2, 6)]"
2455,30,5,"[(5, 5), (1, 4), (3, 2)]","[(1, 2, 3, 4), (5,)]"
2456,36,3,"[(5, 4), (1, 5)]","[(1, 2, 6)]"
2457,13,7,"[(2, 4), (4, 3), (5, 3), (4, 1), (3, 3), (5, 5)]","[(1, 2, 3), (7,), (8,), (5,), (6,)]"
2458,30,5,"[(4, 3), (5, 3), (2, 1)]","[(1, 2, 4), (3, 5)]"
2459,18,6,"[(3, 3), (2, 4), (2, 6), (6, 1), (3, 4)]","[(1, 2, 3), (6,), (8,), (7,)]"
2460,15,7,"[(6, 6), (3, 1), (2, 3), (6, 3), (4, 6)]","[(1, 2, 3, 6), (4,), (5,), (9,)]"
2461,36,3,"[(2, 1), (5, 1), (4, 2)]","[(1, 2), (6,)]"
2462,15,7,"[(2, 4), (1, 4), (4, 3), (3, 5), (3, 1), (4, 3)]","[(1, 2, 3), (5,), (7,), (8,), (4,)]"
2463,26,5,"[(5, 5), (3, 6), (5, 4)]","[(1, 2, 3, 4), (9,)]"
2464,26,5,"[(3, 4), (2, 5), (3, 2), (5, 2)]","[(1, 2, 4), (7,), (5,)]"
2465,33,4,"[(6, 6), (2, 4)]","[(1, 2, 3, 6)]"
2466,15,7,"[(4, 4), (5, 5), (3, 1), (4, 4), (6, 6)]","[(1, 2, 5), (3, 7), (4,), (8,)]"
2467,17,7,"[(1, 6), (4, 2), (5, 3), (2, 5), (2, 1)]","[(1, 2, 4), (6,), (3, 5), (7,)]"
2468,36,3,"[(4, 5), (3, 3)]","[(1, 2, 6)]"
2469,22,6,"[(1, 6), (6, 5), (4, 1), (3, 1)]","[(1, 2, 4), (3, 8), (5,)]"
2470,38,3,"[(4, 3), (2, 2)]","[(1, 2, 4)]"
2471,19,6,"[(4, 5), (5, 3), (4, 5), (4, 1)]","[(1, 2, 6), (3, 5), (9,)]"
2472,24,6,"[(4, 2), (1, 5), (5, 4), (3, 3)]","[(1, 2, 3), (6,), (4, 5)]"
2473,30,5,"[(2, 5), (4, 4), (1, 4)]","[(1, 2, 4), (3, 5)]"
2474,13,7,"[(6, 5), (2, 6), (1, 6), (5, 1), (4, 2)]","[(1, 2, 3, 5), (8,), (7,), (6,)]"
2475,21,6,"[(5, 3), (1, 6), (6, 3), (3, 1)]","[(1, 2, 5), (3, 4), (9,)]"
2476,26,5,"[(3, 6), (6, 4), (2, 5)]","[(1, 2, 6), (3, 7)]"
2477,23,6,"[(5, 6), (5, 6), (4, 1)]","[(1, 2, 3, 5), (4, 7)]"
2478,13,7,"[(2, 5), (4, 3), (6, 6), (3, 3), (1, 2)]","[(1, 2, 4), (7,), (3, 9), (6,)]"
2479,24,6,"[(6, 6), (3, 6), (2, 1)]","[(1, 2, 3, 6), (4, 5)]"
2480,19,6,"[(3, 2), (2, 5), (4, 4), (2, 4), (6, 2)]","[(1, 4), (2, 5), (8,), (6,)]"
2481,37,3,"[(2, 6), (3, 2)]","[(1, 2, 5)]"
2482,22,6,"[(1, 6), (1, 2), (4, 2), (2, 5), (6, 5)]","[(1, 2, 4), (3,), (6,), (7,)]"
2483,24,6,"[(6, 6), (3, 2), (3, 1), (2, 2)]","[(1, 2, 3, 6), (5,), (4,)]"
2484,31,4,"[(2, 1), (2, 3), (5, 1), (4, 1)]","[(1, 2), (5,), (6,)]"
2485,27,5,"[(3, 3), (6, 2), (1, 3), (1, 3)]","[(1, 2, 3), (8,), (4,)]"
2486,28,5,"[(1, 1), (5, 3), (6, 1), (4, 3)]","[(2,), (1, 3, 4), (7,)]"
2487,31,4,"[(3, 1), (4, 6), (6, 2)]","[(1, 3), (2, 8)]"
2488,8,8,"[(1, 1), (1, 6), (3, 5), (4, 5), (6, 5), (2, 3)]","[(2,), (1, 6), (3, 5), (9,), (4, 7)]"
2489,19,6,"[(5, 3), (3, 6), (5, 4), (3, 3)]","[(1, 2, 5), (3, 6), (9,)]"
2490,16,7,"[(3, 4), (6, 5), (1, 5), (3, 2), (6, 2)]","[(1, 2, 4), (3, 8), (6,), (5,)]"
2491,19,6,"[(1, 6), (4, 3), (2, 1), (4, 5), (1, 3)]","[(1, 2, 4), (7,), (3,), (9,)]"
2492,17,7,"[(1, 6), (6, 3), (3, 2), (6, 1), (4, 6)]","[(1, 2, 4), (3, 6), (5,), (7,)]"
2493,26,5,"[(6, 5), (4, 4), (1, 4)]","[(1, 2, 3, 5), (8,)]"
2494,17,7,"[(1, 2), (5, 5), (5, 1), (3, 6), (3, 2)]","[(1, 2), (3, 7), (6,), (4, 5)]"
2495,39,3,"[(5, 1), (1, 2)]","[(1, 2, 3)]"
2496,25,5,"[(5, 6), (4, 5), (2, 1)]","[(1, 2, 3, 5), (9,)]"
2497,33,4,"[(1, 5), (1, 5), (1, 2)]","[(1, 2, 3), (6,)]"
2498,22,6,"[(2, 2), (5, 4), (2, 2), (4, 2), (2, 2)]","[(1, 3), (2, 7), (4,), (6,)]"
2499,28,5,"[(6, 6), (1, 4), (1, 2)]","[(1, 2, 3, 6), (5,)]"
2500,25,5,"[(6, 1), (6, 1), (3, 3), (4, 2)]","[(1, 2, 4), (7,), (6,)]"
2501,24,6,"[(4, 3), (3, 6), (1, 4), (2, 3)]","[(1, 2, 4), (3, 6), (5,)]"
2502,27,5,"[(1, 6), (6, 5), (1, 1)]","[(1, 2, 4), (3, 8)]"
2503,22,6,"[(2, 5), (4, 4), (3, 5), (5, 3)]","[(1, 2, 4), (3, 5), (8,)]"
2504,20,6,"[(5, 6), (3, 5), (2, 4), (5, 1)]","[(1, 2, 3, 5), (8,), (6,)]"
2505,15,7,"[(2, 5), (5, 6), (1, 4), (3, 4), (1, 3)]","[(1, 2, 4), (3, 8), (5,), (7,)]"
2506,14,7,"[(1, 6), (2, 5), (5, 4), (5, 3), (6, 4)]","[(1, 2, 4), (7,), (3, 6), (8,)]"
2507,13,7,"[(3, 5), (4, 5), (3, 5), (1, 6), (5, 2)]","[(1, 2, 5), (3, 6), (8,), (7,)]"
2508,28,5,"[(4, 5), (3, 5), (1, 1)]","[(1, 2, 6), (3, 5)]"
2509,15,7,"[(4, 2), (4, 4), (5, 2), (4, 1), (2, 2), (5, 2)]","[(1, 2, 3), (8,), (7,), (5,), (4,)]"
2510,24,6,"[(1, 5), (6, 4), (3, 2), (2, 3)]","[(1, 2, 3), (4, 6), (5,)]"
2511,20,6,"[(2, 1), (1, 2), (6, 6), (2, 5), (6, 6)]","[(1, 2), (3,), (4, 8), (7,)]"
2512,15,7,"[(4, 2), (1, 4), (6, 5), (2, 6), (2, 3)]","[(1, 2, 3), (5,), (4, 7), (8,)]"
2513,27,5,"[(6, 2), (2, 1), (6, 1), (3, 4)]","[(1, 2, 5), (3,), (7,)]"
2514,25,5,"[(1, 1), (3, 4), (6, 5), (6, 4)]","[(2,), (1, 6), (3, 8)]"
2515,24,6,"[(6, 3), (2, 5), (1, 4), (1, 3)]","[(1, 2, 6), (3, 4), (5,)]"
2516,31,4,"[(4, 5), (1, 4), (2, 4)]","[(1, 2, 6), (5,)]"
2517,39,3,"[(1, 5), (1, 2)]","[(1, 2, 3)]"
2518,34,4,"[(6, 5), (1, 4)]","[(1, 2, 3, 5)]"
2519,29,5,"[(4, 2), (5, 5), (1, 1)]","[(1, 2, 3), (4, 6)]"
2520,33,4,"[(6, 6), (5, 5)]","[(1, 2, 3, 6)]"
2521,14,6,"[(6, 2), (4, 4), (5, 1), (5, 4), (5, 4)]","[(1, 2, 5), (8,), (6,), (9,)]"
2522,19,6,"[(6, 3), (5, 4), (4, 4), (4, 4)]","[(1, 2, 6), (4, 5), (8,)]"
2523,27,5,"[(3, 5), (4, 6), (6, 1)]","[(1, 2, 5), (3, 7)]"
2524,23,6,"[(2, 1), (2, 6), (6, 5), (3, 1)]","[(1, 2), (3, 5), (4, 7)]"
2525,23,6,"[(2, 4), (6, 5), (4, 1), (2, 3)]","[(1, 2, 3), (4, 7), (5,)]"
2526,28,5,"[(4, 3), (5, 5), (1, 3)]","[(1, 2, 4), (3, 7)]"
2527,38,3,"[(1, 6), (3, 1)]","[(1, 2, 4)]"
2528,13,7,"[(2, 2), (5, 5), (6, 6), (5, 1), (5, 3)]","[(1, 3), (2, 8), (5, 7), (6,)]"
2529,23,6,"[(5, 5), (6, 1), (4, 1), (5, 5)]","[(1, 2, 3, 4), (7,), (5,)]"
2530,15,7,"[(1, 4), (6, 4), (6, 2), (6, 1), (1, 4)]","[(1, 4), (2, 3, 5), (8,), (7,)]"
2531,22,6,"[(4, 5), (2, 5), (2, 5), (1, 1)]","[(1, 2, 6), (3, 4), (7,)]"
2532,18,6,"[(6, 1), (6, 6), (5, 3), (2, 6)]","[(1, 2, 4), (3, 9), (8,)]"
2533,31,4,"[(1, 4), (6, 3), (4, 6)]","[(1, 4), (2, 7)]"
2534,22,6,"[(1, 2), (2, 1), (5, 4), (4, 4), (3, 1)]","[(1, 2), (3,), (4, 5), (8,)]"
2535,23,6,"[(1, 4), (6, 3), (3, 5), (3, 2)]","[(1, 4), (2, 7), (3, 5)]"
2536,21,6,"[(4, 4), (6, 6), (2, 2), (2, 1)]","[(1, 2, 5), (3, 9), (4,)]"
2537,28,5,"[(2, 4), (2, 4), (3, 2), (1, 1)]","[(1, 2, 3), (6,), (5,)]"
2538,17,6,"[(6, 2), (6, 6), (6, 2), (1, 2)]","[(1, 2, 5), (3, 9), (8,)]"
2539,28,5,"[(1, 3), (1, 3), (5, 4), (2, 2)]","[(1, 3), (4,), (2, 7)]"
2540,30,5,"[(4, 1), (2, 5), (1, 2), (1, 4)]","[(1, 4), (2, 5), (3,)]"
2541,33,4,"[(2, 2), (3, 5), (1, 2)]","[(1, 3), (2, 6)]"
2542,30,5,"[(2, 4), (4, 5), (5, 6)]","[(1, 2, 3), (4, 5)]"
2543,14,7,"[(5, 1), (2, 5), (5, 5), (3, 5), (5, 6)]","[(1, 2, 3), (7,), (4, 6), (8,)]"
2544,20,6,"[(3, 3), (4, 6), (5, 4), (5, 1)]","[(1, 2, 3), (4, 6), (9,)]"
2545,17,7,"[(5, 6), (5, 5), (1, 6), (2, 1)]","[(1, 2, 3, 5), (4, 6), (7,)]"
2546,21,6,"[(4, 5), (2, 2), (5, 6), (6, 5)]","[(1, 2, 6), (4,), (3, 8)]"
2547,25,5,"[(6, 1), (2, 5), (3, 3), (2, 5)]","[(1, 2, 4), (7,), (6,)]"
2548,17,7,"[(5, 1), (2, 5), (5, 5), (3, 2), (5, 1)]","[(1, 2, 3), (7,), (4, 6), (5,)]"
2549,25,5,"[(3, 4), (3, 2), (2, 6), (6, 2)]","[(1, 2, 4), (5,), (8,)]"
2550,37,3,"[(6, 2), (3, 2)]","[(1, 2, 5)]"
2551,33,4,"[(2, 6), (1, 3), (1, 4)]","[(1, 2, 5), (4,)]"
2552,42,2,"[(1, 2), (1, 1)]","[(1, 2)]"
2553,22,6,"[(2, 1), (5, 4), (5, 6), (1, 6)]","[(1, 2), (3, 6), (4, 7)]"
2554,21,6,"[(5, 5), (2, 3), (6, 3), (6, 5)]","[(1, 2, 3, 4), (5,), (9,)]"
2555,29,5,"[(6, 1), (6, 3), (1, 1)]","[(1, 2, 4), (3, 6)]"
2556,32,4,"[(1, 3), (4, 5), (2, 5)]","[(1, 3), (2, 7)]"
2557,17,7,"[(1, 6), (5, 1), (1, 6), (3, 5), (6, 6)]","[(1, 2, 4), (6,), (7,), (3, 5)]"
2558,37,3,"[(6, 2), (2, 3)]","[(1, 2, 5)]"
2559,17,7,"[(5, 3), (5, 4), (5, 6), (2, 4)]","[(1, 2, 5), (3, 6), (4, 7)]"
2560,28,5,"[(5, 3), (2, 1), (3, 3), (3, 3)]","[(1, 2, 5), (3,), (6,)]"
2561,8,8,"[(4, 6), (3, 6), (6, 5), (6, 1), (1, 1)]","[(1, 2, 3, 4), (9,), (5, 6), (7,)]"
2562,30,5,"[(2, 3), (6, 4), (1, 3)]","[(1, 4), (2, 3, 5)]"
2563,34,4,"[(3, 1), (4, 3), (2, 1)]","[(1, 3), (2, 5)]"
2564,17,7,"[(6, 1), (5, 5), (6, 5), (6, 1)]","[(1, 2, 4), (3, 7), (5, 6)]"
2565,39,3,"[(2, 4), (1, 1)]","[(1, 2, 3)]"
2566,24,6,"[(3, 3), (1, 3), (6, 5), (1, 5)]","[(1, 2, 3), (4,), (5, 6)]"
2567,5,8,"[(2, 2), (5, 4), (4, 6), (5, 3), (3, 6), (6, 5)]","[(1, 3), (2, 7), (4, 6), (8,), (9,)]"
2568,32,4,"[(1, 6), (5, 1), (1, 1)]","[(1, 2, 4), (6,)]"
2569,37,3,"[(6, 2), (1, 4)]","[(1, 2, 5)]"
2570,26,5,"[(6, 1), (6, 6), (3, 1)]","[(1, 2, 4), (3, 9)]"
2571,18,6,"[(3, 1), (4, 6), (2, 5), (4, 2), (5, 5)]","[(1, 3), (2, 8), (7,), (6,)]"
2572,34,4,"[(1, 5), (1, 4), (2, 1)]","[(1, 2, 3), (5,)]"
2573,29,5,"[(3, 4), (3, 6), (1, 3)]","[(1, 2, 4), (3, 6)]"
2574,28,5,"[(1, 1), (3, 5), (2, 5), (3, 4)]","[(2,), (1, 3, 4), (7,)]"
2575,21,6,"[(1, 1), (4, 4), (2, 4), (6, 2), (2, 6)]","[(2,), (1, 3, 4), (6,), (8,)]"
2576,24,6,"[(1, 6), (1, 5), (2, 6), (2, 3)]","[(1, 2, 4), (6,), (3, 5)]"
2577,24,6,"[(1, 5), (5, 5), (3, 2), (1, 1)]","[(1, 2, 3), (4, 6), (5,)]"
2578,16,6,"[(3, 2), (2, 4), (5, 4), (4, 5), (2, 4)]","[(1, 4), (6,), (2, 7), (9,)]"
2579,33,4,"[(3, 1), (5, 3), (5, 1)]","[(1, 3), (2, 6)]"
2580,23,6,"[(1, 4), (5, 5), (2, 5), (1, 6)]","[(1, 4), (2, 3, 5), (7,)]"
2581,25,5,"[(6, 3), (6, 5), (5, 3)]","[(1, 2, 6), (3, 8)]"
2582,30,5,"[(1, 2), (6, 6), (6, 4)]","[(1, 2), (3, 4, 5)]"
2583,28,5,"[(5, 4), (1, 4), (2, 1), (1, 4)]","[(1, 2, 6), (5,), (3,)]"
2584,25,5,"[(6, 6), (3, 5), (2, 4)]","[(1, 2, 3, 6), (8,)]"
2585,30,5,"[(6, 4), (4, 1), (2, 3)]","[(1, 2, 3, 4), (5,)]"
2586,38,3,"[(2, 5), (1, 1)]","[(1, 2, 4)]"
2587,26,5,"[(3, 1), (6, 3), (3, 3), (5, 2)]","[(1, 3), (2, 7), (6,)]"
2588,21,6,"[(2, 2), (1, 4), (3, 5), (1, 6), (2, 1)]","[(1, 3), (5,), (2, 6), (7,)]"
2589,21,6,"[(4, 5), (2, 6), (5, 2), (5, 6)]","[(1, 2, 6), (3, 5), (7,)]"
2590,8,8,"[(6, 3), (3, 6), (6, 6), (6, 1), (3, 4)]","[(1, 2, 6), (4, 5), (3, 9), (7,)]"
2591,0,9,"[(3, 4), (5, 6), (6, 5), (6, 3), (2, 5)]","[(1, 2, 4), (3, 8), (5, 6), (9,), (7,)]"
2592,25,5,"[(6, 3), (5, 6), (5, 5)]","[(1, 2, 6), (3, 8)]"
2593,13,7,"[(2, 4), (3, 3), (6, 2), (6, 6), (3, 2)]","[(1, 2, 3), (6,), (8,), (5, 7)]"
2594,27,5,"[(3, 3), (5, 2), (2, 3), (2, 3)]","[(1, 2, 3), (7,), (5,)]"
2595,35,4,"[(5, 5), (3, 1)]","[(1, 2, 3, 4)]"
2596,37,3,"[(5, 3), (4, 1)]","[(1, 2, 5)]"
2597,23,6,"[(3, 5), (4, 6), (3, 1), (1, 6)]","[(1, 2, 5), (3, 7), (4,)]"
2598,24,6,"[(5, 3), (5, 2), (1, 5), (6, 4)]","[(1, 2, 5), (3, 4), (6,)]"
2599,10,7,"[(4, 4), (3, 5), (2, 1), (5, 2), (4, 5), (1, 4)]","[(1, 2, 5), (8,), (3,), (7,), (9,)]"
2600,19,6,"[(5, 6), (2, 6), (3, 4), (5, 6)]","[(1, 2, 3, 5), (8,), (7,)]"
2601,28,5,"[(5, 4), (1, 4), (2, 1), (1, 5)]","[(1, 2, 6), (5,), (3,)]"
2602,35,4,"[(1, 5), (1, 3), (2, 2)]","[(1, 2, 3), (4,)]"
2603,17,7,"[(4, 2), (1, 5), (3, 6), (2, 5), (1, 3)]","[(1, 2, 3), (6,), (4, 5), (7,)]"
2604,30,5,"[(5, 3), (3, 4), (1, 1)]","[(1, 2, 5), (3, 4)]"
2605,22,6,"[(1, 1), (3, 1), (5, 6), (1, 5), (3, 3)]","[(2,), (1, 3), (4, 7), (6,)]"
2606,38,3,"[(6, 1), (3, 1)]","[(1, 2, 4)]"
2607,32,4,"[(1, 5), (2, 5), (2, 1)]","[(1, 2, 3), (7,)]"
2608,21,6,"[(4, 5), (6, 5), (1, 3), (2, 2)]","[(1, 2, 6), (3, 8), (4,)]"
2609,5,8,"[(4, 1), (3, 6), (3, 6), (4, 5), (4, 4), (3, 5)]","[(1, 4), (2, 7), (3, 6), (9,), (8,)]"
2610,15,7,"[(4, 4), (5, 6), (6, 5), (1, 1)]","[(1, 2, 5), (3, 8), (4, 7)]"
2611,29,4,"[(1, 3), (1, 4), (3, 4), (1, 4)]","[(1, 3), (5,), (7,)]"
2612,21,6,"[(2, 2), (6, 5), (6, 3), (1, 3)]","[(1, 3), (2, 4, 5), (9,)]"
2613,23,6,"[(5, 3), (3, 4), (1, 6), (3, 1)]","[(1, 2, 5), (3, 4), (7,)]"
2614,24,6,"[(1, 3), (3, 3), (5, 6), (5, 5)]","[(1, 3), (2, 4), (5, 6)]"
2615,29,5,"[(2, 2), (6, 6), (1, 5)]","[(1, 3), (2, 4, 6)]"
2616,37,3,"[(3, 1), (3, 1), (2, 1)]","[(1, 3), (4,)]"
2617,37,3,"[(3, 5), (1, 1)]","[(1, 2, 5)]"
2618,28,5,"[(5, 2), (6, 4), (3, 4)]","[(1, 2, 4), (3, 7)]"
2619,28,5,"[(1, 3), (4, 2), (2, 5), (2, 2)]","[(1, 3), (2, 4), (7,)]"
2620,40,2,"[(2, 3), (2, 2)]","[(1, 4)]"
2621,13,7,"[(1, 6), (5, 4), (5, 4), (6, 1), (4, 6)]","[(1, 2, 4), (3, 6), (9,), (7,)]"
2622,36,3,"[(6, 3), (1, 5)]","[(1, 2, 6)]"
2623,30,5,"[(5, 5), (1, 4), (4, 1)]","[(1, 2, 3, 4), (5,)]"
2624,37,3,"[(2, 6), (4, 1)]","[(1, 2, 5)]"
2625,20,6,"[(5, 2), (1, 2), (4, 3), (6, 2), (5, 3)]","[(1, 2, 4), (3,), (7,), (8,)]"
2626,35,4,"[(1, 2), (3, 4), (3, 1)]","[(1, 2), (3, 4)]"
2627,19,6,"[(6, 3), (5, 4), (5, 3), (3, 1)]","[(1, 2, 6), (4, 5), (8,)]"
2628,31,4,"[(3, 5), (1, 5), (4, 2)]","[(1, 2, 5), (6,)]"
2629,39,3,"[(5, 1), (1, 1)]","[(1, 2, 3)]"
2630,28,5,"[(3, 2), (1, 4), (4, 3), (2, 2)]","[(1, 4), (2, 3), (7,)]"
2631,27,5,"[(2, 3), (4, 2), (1, 6), (4, 1)]","[(1, 4), (6,), (2, 5)]"
2632,23,6,"[(5, 2), (5, 3), (4, 3), (4, 3)]","[(1, 2, 4), (3, 5), (7,)]"
2633,11,7,"[(3, 4), (2, 1), (3, 6), (1, 6), (2, 6), (5, 2)]","[(1, 2, 4), (3,), (9,), (7,), (8,)]"
2634,31,4,"[(1, 3), (5, 5), (6, 2)]","[(1, 3), (2, 8)]"
2635,31,4,"[(4, 1), (4, 5), (5, 5)]","[(1, 4), (2, 7)]"
